slnp:resource_uri;cam:dataFalecimento;cam:dataNascimento;cam:ideCadastro;cam:nomeCivil;cam:nomeParlamentarAtual;sen:CodigoParlamentar;sen:NomeCompletoParlamentar;sen:NomeParlamentar
1f32bda8-c247-41db-a3c5-670b38cda0bf;;;;;;5180.0;José Rodrigues da Silva;José Rodrigues da Silva
cbde624b-8d07-4544-b9ca-78ccff6e8434;;;;;;5112.0;José Antônio Medeiros;José Medeiros
95c59084-8011-4227-aff3-0fc2a0fbda33;;;;;;3361.0;José Targino Maranhão;José Maranhão
9eebd88b-f69b-4bcd-8f70-5e225375197b;;;;;;5579.0;José Carlos de Moraes Vasconcellos Filho;José Carlos Vasconcellos
cedcc08c-f83f-41b7-99c1-c8599d90431a;;;;;;43.0;José Eduardo de Barros Dutra;José Eduardo Dutra
a76b1277-bedd-489a-944e-cf63223a8a03;;;;;;5030.0;José Givago Raposo Tenório;José Givago Raposo Tenório
08b06ceb-5f4b-4a4a-9b85-518fe2238668;;;;;;5120.0;José Antonio Guidoni;José Antonio Guidoni
37b61bdc-5b46-4e16-81d4-68d30e404d09;;;;;;878.0;José Aníbal Peres de Pontes;José Aníbal
cbb3da3a-a0db-420b-9d68-fbd142c1fec9;;;;;;5188.0;José Amauri Pereira de Araújo;José Amauri
2bcac6a3-41b2-4854-b02b-1fdc9e8b238a;;;;;;5090.0;José Alberto Wenzel;José Alberto Wenzel
4cb1771f-7a79-43d1-990b-2932aa028a86;;;;;;40.0;José Agripino Maia;José Agripino
dc3a7059-f56a-4049-81ca-3a09db7f1b2c;;;;;;5078.0;Jose Nagib da Silva Lima;Jose Nagib da Silva Lima
a9868998-8e90-451c-8e39-7d45a905795a;;;;;;5849.0;Jose Amauri P. de Araújo;
8999a69b-0772-41b7-9ed3-b8ab6f845fd8;;;;;;5609.0;Joel Malucelli;Joel Malucelli
65b94c53-7bdc-49a9-90ce-f90ae5d62c01;;;;;;5569.0;Jose Samuel Alcolumbre Tobelem;Josiel
eaa77fdb-263e-48ce-a698-53de1ab39d8d;;;;;;4885.0;Jorge Yoshiaki Yanai;Jorge Yanai
d198b2a7-1bf7-4011-8a03-bcc9f4de2f68;;;;;;724.0;Joaquim Francisco de Freitas Cavalcanti;Joaquim Francisco
d9c6645b-e4d3-434d-9609-48ae3aaa8c84;;;;;;5627.0;Jean-Paul Terra Prates;Jean-Paul Prates
9d5dd4c7-0d8d-444e-a47f-81a05f29c617;;;;;;4990.0;Jorge Ney Viana Macedo Neves;Jorge Viana
0d3cf976-a151-4909-a1d6-cabd136d8eb8;;;;;;5022.0;Janduhy Max Freire de Andrade;Janduhy Max Freire de Andrade
d6120811-8345-4926-ae45-3251f6e7bf10;;;;;;35.0;Jader Fontenelle Barbalho;Jader Barbalho
9bd789f2-b4b5-4be6-b35d-856b842dfefa;;;;;;5004.0;Ivo Narciso Cassol;Ivo Cassol
1e5792f4-e6c3-4b4c-9696-834865cd427e;;;;;;1754.0;Itamar Augusto Cautiero Franco;Itamar Franco
bf24d93b-6682-41a0-98f3-ebb0d3c414c3;;;;;;5100.0;Hélio José da Silva Lima;Hélio José
aeaea45c-bd1d-403e-a0d8-307e2071c440;;;;;;5008.0;Humberto Sérgio Costa Lima;Humberto Costa
06ec6596-0cc9-49e3-a7a6-4d6e006cbc36;;;;;;5418.0;Ivanci Magno;Ivanci Magno
15d1d6bc-8b67-4fc9-b719-7ea74e1563a4;;;;;;5076.0;Ione Borges Ribeiro Guimarães;Ione Borges Ribeiro Guimarães
eded5fb8-1b64-4084-8f10-f18ad13ec878;;;;;;5006.0;Gleisi Helena Hoffmann;Gleisi Hoffmann
8d54f6f0-803d-4806-ad79-b808900d685c;;;;;;5615.0;Gilberto Piselo do Nascimento;Gilberto Piselo
3693ffb0-711f-4807-ac51-7e725b1a1caf;;;;;;4558.0;Gladson de Lima Cameli;Gladson Cameli
1aa826e5-29ce-4709-9b2e-1a2ee704d395;;;;;;5128.0;Gino Jose Ferreira;Gino Jose Ferreira
b1c50570-72f2-4c57-a66c-a473b42bf2f6;;;;;;5088.0;Gilberto Corazza;Gilberto Corazza
911fcf64-45e6-4898-a18b-49bbcfc9840f;;;;;;4522.0;Geovani Pinheiro Borges;Geovani Borges
9fccaaeb-d2ec-497f-a02c-75dc1eb754f0;;;;;;30.0;Gilvam Pinheiro Borges;Gilvam Borges
88bbf09c-61be-4d99-bd78-43941ed8a815;;;;;;87.0;Garibaldi Alves Filho;Garibaldi Alves Filho
285f3dc3-a579-454a-a7c4-c5f1a88e8521;;;;;;5024.0;Gabriel Maia Gelpke;Gabriel Maia Gelpke
79c36161-d4e7-451f-9c6a-42f3058a8b7e;;;;;;5162.0;Félix Urano Gama de Souza;Félix Urano Gama de Souza
7dc7109f-5207-441c-9e63-215ffb1bc119;;;;;;3713.0;Maria de Fátima Bezerra;Fátima Bezerra
22b4fe1a-7ef9-4df1-ae34-8a0970e9995f;;;;;;5034.0;Fábio Luiz Araújo Lopes de Farias;Fábio Luiz Araújo Lopes de Farias
77cb5291-282f-4dda-a1dc-77363af5cbe9;;;;;;5054.0;Francisco Simeão Rodrigues Neto;Francisco Simeão Rodrigues Neto
3ac8d08e-8625-413b-a04d-e7530c1db01c;;;;;;5416.0;Francisco Wilson Ribeiro;Francisco Wilson Ribeiro
c3efb213-2051-4a76-87a4-e3b2fd9a049a;;;;;;553.0;Francisco Garcia Rodrigues;Francisco Garcia
7c1e5b1c-6dfb-4252-84a6-5f775022115f;;;;;;3634.0;Fernando de Souza Flexa Ribeiro;Flexa Ribeiro
ddc98eab-ba14-4da7-a6a2-e06ed8c55116;;;;;;5540.0;Fernando Bezerra de Souza Coelho;Fernando Bezerra Coelho
caeb975a-3960-47f7-bf4c-3ac8942a3ef8;;;;;;5577.0;Fernando Antonio Mendes Façanha Filho;Fernando Façanha
52af9e97-4094-45b5-af86-c0301ead9d1b;;;;;;2632.0;Fernando de Castro Ribeiro;Fernando Ribeiro
a1016f2d-41e2-450b-af56-e05d868dc3a6;;;;;;5581.0;Fadi Fayez Faraj;Fadi Faraj
ab429d11-1b08-4037-9f66-abe32e930b41;;;;;;5026.0;Fernando Carvalho Lage;Fernando Carvalho Lage
d9fa33a2-cbab-4522-a06c-be172f628cba;;;;;;612.0;Eunício Lopes de Oliveira;Eunício Oliveira
2ce35360-bdb0-4b8d-b4d9-62d5e8874387;;;;;;4525.0;Fernando Affonso Collor de Mello;Fernando Collor
f0e9dd91-8e4b-4b36-8dcb-d5700ea7f9de;;;;;;4873.0;José Eduardo Fleury Fernandes Costa;Fleury
5c4ab8b1-9794-4c58-a770-c2b704daa302;;;;;;5587.0;Eladio Barbosa Carneiro;Eladio Carneiro
3908c89b-ec45-42b0-9925-d004e523a6d9;;;;;;5126.0;Enivaldo Euzébio dos Anjos;Enivaldo Euzébio dos Anjos
2b1e8668-aa79-45c0-9a7c-b864a8367a9d;;;;;;5605.0;Eliane Rodrigues de Andrade Ferreira;Eliane Rodrigues
dfba90e4-eaf2-468d-97e9-9c830f05db1e;;;;;;4969.0;Elber Batalha de Goes;Elber Batalha
8def65cf-e8d9-4fd3-bebb-9774e6614638;;;;;;5148.0;Elmiro Alves do Nascimento;Elmiro Alves do Nascimento
91fea363-a6d4-4dbb-9c2c-b1c80775d6e4;;;;;;5064.0;Emir Simão Sader;Emir Simão Sader
1b6b9c06-c92a-4547-9f78-6c62a18b85a4;;;;;;5146.0;Elaine Matozinhos Ribeiro;Elaine Matozinhos Ribeiro
e9150cca-36bd-4298-bada-28942dd280e3;;;;;;5531.0;Elmano Férrer de Almeida;Elmano Férrer
ffe72b4f-b2e3-42c8-875a-601a30600538;;;;;;4994.0;Carlos Eduardo de Souza Braga;Eduardo Braga
3d892c4d-052a-46bd-8847-cc935bb8adf2;;;;;;4721.0;Eduardo Alves do Amorim;Eduardo Amorim
e671d8ef-8e79-47b2-b1fa-dfd4cea75944;;;;;;4767.0;Eduardo Benedito Lopes;Eduardo Lopes
3aa6b5af-c37c-4631-b482-a2c71fb2cab8;;;;;;5160.0;Edivaldo Edilson Pantoja da Silva;Edivaldo Edilson Pantoja da Silva
97736016-a639-4e13-a281-2f26af24e495;;;;;;5565.0;Francisco Helder Cavalcante Sousa;Dr. Helder Cavalcante
f60ba349-5f56-4cd5-ab98-ab31f6f85926;;;;;;5561.0;Renilde Silva Bulhões Barros;Drª Renilde
96b4bf37-678b-4552-b30f-c2d2d64e1dfa;;;;;;5537.0;Dário Elias Berger;Dário Berger
d50c64b3-4031-4e61-a219-c8eabb39eb34;;;;;;16.0;Edison Lobão;Edison Lobão
323eade8-ad86-4322-a9f4-edc7db6be5e0;;;;;;3399.0;Demóstenes Lazaro Xavier Torres;Demóstenes Torres
26e93f13-0899-4a06-b684-931bac937d99;;;;;;5637.0;Divino Donizeti Borges Nogueira;Donizeti Nogueira
6e37f769-2871-4b6a-80d6-0ab40a956d07;;;;;;5178.0;Douglas Mauricio Ramos Cintra;Douglas Cintra
0b4bf62f-3a36-4ca1-83da-3ae071c0018f;;;;;;5197.0;Cássio Rodrigues da Cunha Lima;Cássio Cunha Lima
e21da72c-1939-45a5-9528-a41949699ace;;;;;;3360.0;Delcídio do Amaral Gomez;Delcídio do Amaral
93531812-8d15-481b-8c07-46c26acd81cc;;;;;;5132.0;Dalírio José Beber;Dalirio Beber
4aa239d8-25b4-4940-8c71-a64b12c8d87b;;;;;;5199.0;José Gonzaga Sobrinho;Deca
07f847e4-d922-43f0-b007-12fb3ab27736;;;;;;3830.0;David Samuel Alcolumbre Tobelem;Davi Alcolumbre
b1aa0127-ceca-4d4c-a221-348408a4374b;;;;;;1757.0;Ivandro Moura Cunha Lima;Cunha Lima
a2ab273d-7384-41f2-aae2-d6270780e2e7;;;;;;3398.0;Cristovam Ricardo Cavalcanti Buarque;Cristovam Buarque
c65cb03f-e5db-4c97-81db-0bbc41d8710d;;;;;;739.0;Ciro Nogueira Lima Filho;Ciro Nogueira
f7d3712b-72e9-48b9-83f0-e7c588515ae6;;;;;;5044.0;Clécio Luis Vilhena Vieira;Clécio Luis Vilhena Vieira
a7aa65e6-b402-470d-92a8-924208405885;;;;;;3881.0;Clovis Antônio Chaves Fecury;Clovis Fecury
3076a4ae-bba7-4a73-aaae-a8783214f8a3;;;;;;5623.0;Christopher Belchior Goulart;Christopher Goulart
653c5c25-f40c-4e55-a7c5-9ecb865815e1;;;;;;611.0;Francisco Feitosa de Albuquerque Lima;Chiquinho Feitosa
292dcd08-fba4-4781-a56d-0eeeea25c664;;;;;;5108.0;José Aparecido dos Santos;Cidinho Santos
b7236a19-df46-40c2-8104-aa91ad1dc949;;;;;;5150.0;Antonio Carlos Rodrigues;Antonio Carlos Rodrigues
505b5b34-4802-4fc0-8145-501553d3fd52;;;;;;5032.0;Antônio Milton Pessoa Falcão Filho;Antônio Milton Pessoa Falcão Filho
9d602859-e7a6-48eb-a39b-f7ec33fdbb96;;;;;;5042.0;Alzira Ferreira Barros;Alzira Ferreira Barros
2d60bd52-f6cd-4c96-a2a9-9dca8f411283;;;;;;5134.0;Antônio Marcos Gavazzoni;Antônio Marcos Gavazzoni
5dbe2d42-820f-4bba-b1ac-6d2c3a33d065;;;;;;4988.0;Ana Amélia de Lemos;Ana Amélia
51c83354-5226-4e91-9984-1c110483157e;;;;;;5529.0;Antonio Augusto Junho Anastasia;Antonio Anastasia
50999cc5-f16c-4370-b2ca-75bd44522a4d;;;;;;3.0;Antonio Carlos Valadares;Antonio Carlos Valadares
f4609586-5c90-4532-8112-3b1910936088;;;;;;5046.0;Andrelina Barbosa da Cunha;Andrelina Barbosa da Cunha
e4b81f08-41d9-498a-b6ea-ba3dbdc8d7d5;;;;;;5607.0;Maria Alzenir Porto da Costa;Alzenir Porto
90d4e356-2cf1-47d1-bbd3-3f78c36fffb6;;;;;;945.0;Alvaro Fernandes Dias;Alvaro Dias
5ef8ebb5-c990-43f4-8945-72f40bff68e2;;;;;;5140.0;Airton Sandoval Santana;Airton Sandoval
5ad5f314-cb00-4c1f-b202-fa9895429641;;;;;;5625.0;Adilson Silva dos Santos;Adilson Silva dos Santos
a04c06de-cae5-43ec-bc91-a1f4f17772a7;;;;;;4610.0;Alexandre Silveira de Oliveira;Alexandre Silveira
3f379862-4029-4a9d-895e-2f40dfa889f6;;;;;;846.0;Aloysio Nunes Ferreira Filho;Aloysio Nunes Ferreira
6246417a-ffe1-4dbf-96ba-a28ea20078cc;;;;;;5170.0;Agimiro Dias da Costa;Agimiro Dias da Costa
fa730c42-4459-406a-bcef-7baff12d03eb;;;;;;4981.0;Acir Marcos Gurgacz;Acir Gurgacz
dd5650a3-6cb6-43d5-812b-60f14ead0b69;;;;;;5154.0;Abiancy Cadoso Rosa;Abiancy Cadoso Rosa
